2457.232422,54.29686
2462.310303,54.49686
2467.411865,54.69686
2472.541748,54.89686
2477.72583,55.09686
2482.950439,55.29686
2488.196045,55.49686
2493.494385,55.69686
2498.857178,55.89686
2504.291016,56.09686
2509.822266,56.29686
2515.644287,56.49686
2521.259033,56.69686
2526.900146,56.89686
2532.556152,57.09686
2538.239258,57.29686
2543.990479,57.49686
2549.838135,57.71686
2555.736084,57.89686
2561.955566,58.09686
2568.477783,58.29686
2575.229736,58.49686
2582.163574,58.69686
2589.304443,58.89686
2596.67041,59.11686
2604.285156,59.29686
2612.23584,59.49686
2620.494385,59.69686
2628.788086,59.91686
2637.347168,60.09686
2646.037354,60.29686
2654.773682,60.49686
2663.737793,60.69686
2672.830566,60.89686
2681.864258,61.09686
2690.30835,61.31686
2698.196533,61.49686
2705.56665,61.69686
2712.547119,61.89686
2719.202881,62.09686
2725.563232,62.29686
2731.717529,62.49686
2737.542725,62.69686
2743.094482,62.89686
2748.376465,63.09686
2757.626709,63.49686
2764.878906,63.89686
2771.375,64.69686
2777.919434,70.09686
2783.61792,70.51686
2791.13916,70.89686
2797.903564,71.29686
2805.615967,71.69686
2813.69751,72.11686
2822.943359,72.49686
2827.952881,72.69686
2833.247803,72.89686
2838.854736,73.09686
2844.776855,73.29686
2850.991699,73.49686
2857.506104,73.69686
2864.295898,73.89686
2871.271973,74.09686
2878.463135,74.29686
2885.717285,74.49686
2892.92627,74.69686
2900.068848,74.91686
2907.164551,75.11686
2914.221191,75.29686
2921.29834,75.49686
2928.315186,75.69686
2935.516357,75.89686
2942.585205,76.09686
2949.634521,76.29686
2956.91748,76.49686
2964.070557,76.69686
2971.589355,76.89686
2978.987793,77.09686
2986.773926,77.29686
2994.38916,77.49686
3002.306641,77.69686
3010.290283,77.89686
3018.206543,78.09686
3026.366699,78.29686
3034.5,78.51686
3042.831787,78.69686
3051.266846,78.89686
3059.84375,79.09686
3068.62207,79.31686
3077.517822,79.49686
3086.542236,79.69686
3095.731934,79.91686
3105.090332,80.09686
3114.60498,80.29686
3124.266602,80.49686
3134.076416,80.69686
3144.024414,80.89686
3154.029053,81.09686
3163.819092,81.29686
3173.047119,81.49686
3181.626221,81.69686
3189.545654,81.89686
3196.838379,82.09686
3203.581787,82.29686
3209.872314,82.49686
3215.866211,82.71686
3221.671875,82.89686
3227.301514,83.09686
3232.789307,83.29686
3238.215332,83.49686
3243.674316,83.69686
3249.281494,83.89686
3255.877441,84.09686
3262.032227,84.31686
3268.235352,84.49686
3274.415527,84.69686
3280.855225,84.89686
3286.826416,85.09686
3292.791504,85.29686
3298.801758,85.49686
3304.914551,85.69686
3311.091064,85.89686
3317.530762,86.09686
3324.129395,86.29686
3330.795166,86.49686
3337.689209,86.69686
3344.776855,86.89686
3352.036621,87.09686
3359.474854,87.29686
3367.065674,87.49686
3374.898682,87.71686
3383.025146,87.89686
3391.397217,88.09686
3399.886719,88.29686
3408.62207,88.49686
3417.519043,88.69686
3426.54834,88.91686
3435.661133,89.09686
3444.835693,89.29686
3454.14917,89.49686
3463.587158,89.69686
3473.159668,89.89686
3482.875977,90.09686
3492.751709,90.31686
3502.757568,90.49686
3512.890381,90.69686
3523.074707,90.89686
3533.351318,91.11686
3543.730225,91.29686
3554.219238,91.49686
3564.814697,91.69686
3575.531738,91.89686
3586.35498,92.09686
3597.292725,92.29686
3608.367188,92.49686
3619.58374,92.69686
3631.005859,92.89686
3642.514893,93.09686
3654.125488,93.29686
3665.892578,93.49686
3677.628906,93.69686
3689.441406,93.91686
3701.38916,94.09686
3713.33374,94.29686
3725.395752,94.49686
3737.443604,94.69686
3749.548096,94.89686
3761.739258,95.09686
3774.03833,95.31686
3786.436768,95.49686
3798.943848,95.69686
3811.547119,95.89686
3824.258545,96.09686
3837.067871,96.31686
3849.95874,96.49686
3862.908936,96.69686
3875.944092,96.89686
3889.067627,97.09686
3902.276367,97.29686
3915.567871,97.49686
3928.944336,97.69686
3942.405762,97.89686
3955.937988,98.09686
3969.54541,98.29686
3983.228516,98.49686
3996.99585,98.69686
4010.878418,98.89686
4024.821289,99.09686
4038.875244,99.31686
4052.99707,99.49686
4067.122314,99.69686
4081.261475,99.89686
4095.431641,100.09686
4109.649902,100.29686
4123.91748,100.49686
4138.258789,100.69686
4152.662109,100.89686
4167.100098,101.09686
4181.59375,101.29686
4196.154785,101.49686
4210.773438,101.71686
4225.441895,101.89686
4240.15625,102.09686
4254.916016,102.29686
4269.719238,102.49686
4279.719238,102.51001
